id,lastpage,startdate,datestamp,randnumber,case1a1,case1a2,case1a3,case1a4,case1a5,case1a6,case1a7,case1a8,case1a9,case1b1,case1b2,case1b3,case1b4,case1b5,case1b6,case1b7,case1b8,case1b9,case1c1,case1c2,case1c3,case1c4,case1c5,case1c6,case1c7,case1c8,case1c9,case1d1,case1d2,case1d3,case1d4,case1d5,case1d6,case1d7,case1d8,case1d9,case2a1,case2a2,case2a3,case2a4,case2a5,case2a6,case2a7,case2a8,case2a9,case2a10,case2a11,case2a12,case2a13,case2a14,case2a15,case2b1,case2b2,case2b3,case2b4,case2b5,case2b6,case2b7,case2b8,case2b9,case2b10,case2b11,case2b12,case2b13,case2b14,case2b15,kontrolle1,kontrolle2b,wuerde,mitbewohner,wohnraum,alter,geschlecht,einkommen,bildung,bundesland,politik,abschluss
524,35,2026-03-22 14:34:55,2026-03-22 14:36:53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,89,2026-03-22 15:10:20,2026-03-22 15:15:52,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,40.0,2.0,110.0,44.0,1.0,1200.0,5.0,10.0,3.0,
526,24,2026-03-22 15:40:51,2026-03-22 15:41:04,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,60,2026-03-22 16:02:07,2026-03-22 16:02:28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,89,2026-03-22 16:16:53,2026-03-22 16:27:59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,60.0,3.0,200.0,29.0,3.0,2400.0,5.0,10.0,6.0,
529,77,2026-03-22 16:36:38,2026-03-22 16:37:54,3,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
530,89,2026-03-22 17:00:17,2026-03-22 17:08:39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,7.0,1.0,95.0,2.0,130.0,64.0,3.0,2500.0,5.0,16.0,3.0,
531,89,2026-03-22 17:01:25,2026-03-22 17:06:05,2,,,,,,,,,,10.0,9.0,10.0,5.0,0.0,7.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,1.0,49.0,74.0,3.0,1400.0,5.0,9.0,4.0,
532,2,2026-03-22 17:01:48,2026-03-22 17:01:48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,59,2026-03-22 17:01:55,2026-03-22 17:06:01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,44,2026-03-22 17:47:23,2026-03-22 17:47:34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,77,2026-03-22 17:55:50,2026-03-22 17:58:54,2,,,,,,,,,,0.0,10.0,0.0,0.0,2.0,6.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,
536,89,2026-03-22 18:53:58,2026-03-22 19:00:45,3,,,,,,,,,,,,,,,,,,,-100.0,-10.0,-3.0,5.0,5.0,15.0,25.0,30.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,3.0,75.0,49.0,3.0,2400.0,6.0,11.0,3.0,
537,89,2026-03-22 19:09:41,2026-03-22 19:21:02,3,,,,,,,,,,,,,,,,,,,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,40.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,35.0,2.0,100.0,61.0,1.0,1200.0,5.0,14.0,5.0,
538,89,2026-03-22 19:28:49,2026-03-22 19:33:35,3,,,,,,,,,,,,,,,,,,,-10.0,-4.0,-2.0,-1.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,3.0,120.0,55.0,1.0,0.0,8.0,2.0,5.0,
539,89,2026-03-22 20:13:20,2026-03-22 20:22:42,3,,,,,,,,,,,,,,,,,,,-100.0,0.0,-20.0,80.0,100.0,120.0,110.0,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,60.0,4.0,125.0,36.0,1.0,1600.0,7.0,1.0,3.0,
540,89,2026-03-22 20:30:08,2026-03-22 20:32:13,1,80.0,60.0,40.0,20.0,0.0,20.0,40.0,60.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,60.0,3.0,140.0,27.0,3.0,1200.0,7.0,10.0,4.0,
541,89,2026-03-22 20:47:13,2026-03-22 20:58:18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,7.0,1.0,50.0,2.0,140.0,29.0,1.0,2600.0,4.0,1.0,1.0,
542,79,2026-03-22 21:12:11,2026-03-22 21:22:47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
543,89,2026-03-22 21:16:51,2026-03-22 21:21:57,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,30.0,1.0,50.0,31.0,1.0,2300.0,5.0,2.0,4.0,
544,89,2026-03-22 21:51:51,2026-03-22 21:58:56,1,0.0,88.0,0.0,70.0,0.0,5.0,40.0,60.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,55.0,1.0,29.0,33.0,1.0,2500.0,5.0,6.0,2.0,
545,76,2026-03-22 21:52:45,2026-03-22 22:07:01,3,,,,,,,,,,,,,,,,,,,30.0,2.0,39.0,20.0,20.0,30.0,39.0,66.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,89,2026-03-23 00:09:03,2026-03-23 00:14:56,1,80.0,0.25,-40.0,-20.0,0.0,20.0,1.5,60.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,1.0,50.0,52.0,3.0,2000.0,5.0,7.0,5.0,
547,89,2026-03-23 07:16:50,2026-03-23 07:19:31,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,1.0,95.0,28.0,3.0,1500.0,5.0,1.0,4.0,
548,89,2026-03-23 07:30:21,2026-03-23 07:36:35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,16.0,3.0,140.0,48.0,1.0,3400.0,8.0,5.0,4.0,
549,79,2026-03-23 07:43:07,2026-03-23 08:14:19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
550,79,2026-03-23 09:09:09,2026-03-23 09:10:22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
551,89,2026-03-23 09:15:41,2026-03-23 09:20:55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,-80.0,-40.0,-10.0,100.0,-5.0,-10.0,-20.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,40.0,2.0,32.0,28.0,3.0,1450.0,3.0,6.0,5.0,
552,89,2026-03-23 09:43:53,2026-03-23 09:47:57,3,,,,,,,,,,,,,,,,,,,-8.0,2.0,-4.0,-2.0,0.0,2.0,4.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,40.0,3.0,75.0,39.0,1.0,2500.0,5.0,9.0,5.0,
553,2,2026-03-23 09:58:33,2026-03-23 09:58:33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,89,2026-03-23 10:08:15,2026-03-23 10:10:53,2,,,,,,,,,,80.0,70.0,40.0,80.0,60.0,80.0,90.0,90.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,100.0,2.0,180.0,63.0,3.0,2500.0,2.0,,6.0,
555,89,2026-03-23 11:02:36,2026-03-23 11:05:40,2,,,,,,,,,,-100.0,-20.0,-50.0,-5.0,0.0,10.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,3.0,141.0,36.0,1.0,3000.0,5.0,15.0,1.0,
556,79,2026-03-23 11:05:28,2026-03-23 11:06:55,2,,,,,,,,,,50000.0,0.0,2.0,2.0,0.0,5.0,5.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
557,25,2026-03-23 11:14:42,2026-03-23 11:15:02,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,89,2026-03-23 11:23:19,2026-03-23 11:27:33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,50.0,2.0,60.0,28.0,1.0,2000.0,5.0,10.0,4.0,
559,34,2026-03-23 11:27:31,2026-03-23 11:27:43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,89,2026-03-23 11:27:45,2026-03-23 11:34:05,3,,,,,,,,,,,,,,,,,,,0.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,40.0,4.0,110.0,57.0,1.0,1600.0,4.0,15.0,4.0,
561,89,2026-03-23 11:34:36,2026-03-23 11:39:20,2,,,,,,,,,,1996425.0,40.0,245.0,10.0,0.0,100.0,10.0,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,3.0,69.0,22.0,1.0,2500.0,3.0,10.0,4.0,
562,2,2026-03-23 11:54:44,2026-03-23 12:26:14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,89,2026-03-23 12:06:51,2026-03-23 14:26:02,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,7.0,1.0,60.0,3.0,130.0,57.0,1.0,1000.0,5.0,1.0,4.0,
564,89,2026-03-23 12:11:41,2026-03-23 12:15:02,2,,,,,,,,,,-10.0,-15.0,-6.0,-3.0,0.0,4.0,4.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,45.0,3.0,71.0,45.0,3.0,2900.0,5.0,14.0,4.0,
565,89,2026-03-23 12:18:27,2026-03-23 12:37:16,3,,,,,,,,,,,,,,,,,,,-8.0,-5.0,-4.0,-2.0,0.0,-2.0,3.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,20.0,3.0,110.0,35.0,3.0,3900.0,8.0,10.0,5.0,
566,89,2026-03-23 12:19:06,2026-03-23 12:23:39,1,-5.0,-5.0,-3.0,-1.0,0.0,4.0,3.0,4.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,3.0,120.0,27.0,1.0,2500.0,5.0,9.0,6.0,
567,34,2026-03-23 12:31:24,2026-03-23 12:31:44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,63,2026-03-23 12:31:26,2026-03-23 12:33:20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
569,89,2026-03-23 12:42:41,2026-03-23 12:51:05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,30.0,2.0,128.0,65.0,3.0,1200.0,8.0,14.0,3.0,
570,4,2026-03-23 13:02:41,2026-03-23 13:02:59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,89,2026-03-23 14:03:14,2026-03-23 14:08:40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,5.0,100.0,40.0,5.0,60.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,2.0,180.0,49.0,1.0,2500.0,5.0,11.0,3.0,
572,89,2026-03-23 14:17:19,2026-03-23 14:28:01,2,,,,,,,,,,-100.0,-100.0,-50.0,-40.0,0.0,-20.0,-40.0,-70.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,35.0,2.0,100.0,72.0,3.0,0.0,3.0,15.0,3.0,
573,89,2026-03-23 14:17:28,2026-03-23 14:28:07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,45.0,3.0,80.0,49.0,3.0,3400.0,8.0,11.0,5.0,
574,89,2026-03-23 14:18:07,2026-03-23 14:29:15,3,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,65.0,1.0,72.0,66.0,1.0,2150.0,5.0,7.0,4.0,
575,5,2026-03-23 14:18:19,2026-03-23 14:18:34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,89,2026-03-23 14:20:34,2026-03-23 14:25:21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70.0,20.0,50.0,60.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,2.0,75.0,70.0,1.0,1000.0,5.0,9.0,4.0,
577,79,2026-03-23 14:20:42,2026-03-23 14:24:50,1,1.0,-1.0,-2.0,-1.0,0.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
578,79,2026-03-23 14:21:12,2026-03-23 14:24:06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,7.0,0.0,,,,,,,,,,
579,29,2026-03-23 14:21:13,2026-03-23 14:23:18,3,,,,,,,,,,,,,,,,,,,,,,-2.0,-1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,79,2026-03-23 14:24:06,2026-03-23 14:35:17,3,,,,,,,,,,,,,,,,,,,0.0,-3.0,-5.0,-2.0,0.0,2.0,6.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
581,89,2026-03-23 14:24:29,2026-03-23 15:53:58,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,-10.0,-10.0,0.0,0.0,10.0,20.0,-30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,35.0,2.0,73.0,36.0,3.0,3300.0,6.0,9.0,5.0,
582,79,2026-03-23 14:27:32,2026-03-23 14:45:50,2,,,,,,,,,,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
583,14,2026-03-23 14:28:31,2026-03-23 14:28:41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,89,2026-03-23 14:29:20,2026-03-23 14:31:45,1,0.0,20.0,40.0,60.0,80.0,100.0,120.0,140.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,3.0,117.0,30.0,1.0,1600.0,6.0,2.0,4.0,
585,89,2026-03-23 14:35:05,2026-03-23 14:47:26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,70.0,5.0,110.0,43.0,3.0,1990.0,8.0,2.0,3.0,
586,79,2026-03-23 14:37:07,2026-03-23 14:40:25,1,-80.0,-60.0,-40.0,-20.0,0.0,20.0,80.0,60.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
587,89,2026-03-23 14:37:07,2026-03-23 14:46:30,1,-10.0,-7.0,-4.0,-1.0,0.0,2.0,4.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,35.0,1.0,72.0,40.0,1.0,3800.0,11.0,3.0,3.0,
588,89,2026-03-23 14:37:51,2026-03-23 14:44:08,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,-10.0,-5.0,-5.0,0.0,0.0,0.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,60.0,1.0,100.0,30.0,1.0,2400.0,7.0,9.0,4.0,
589,89,2026-03-23 14:38:16,2026-03-23 14:44:04,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,25.0,4.0,120.0,27.0,3.0,3000.0,7.0,2.0,6.0,
590,44,2026-03-23 14:39:01,2026-03-23 14:39:09,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,89,2026-03-23 14:41:32,2026-03-23 14:49:33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,60.0,2.0,53.0,62.0,1.0,1500.0,3.0,3.0,4.0,
592,2,2026-03-23 14:41:48,2026-03-23 14:41:48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,89,2026-03-23 14:42:20,2026-03-23 14:48:56,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,32.0,2.0,62.0,64.0,1.0,2500.0,5.0,2.0,5.0,
594,89,2026-03-23 14:43:05,2026-03-23 14:49:42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,30.0,3.0,75.0,52.0,3.0,1500.0,3.0,7.0,2.0,
595,89,2026-03-23 14:44:44,2026-03-23 14:47:51,1,-80.0,-40.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,35.0,2.0,150.0,54.0,1.0,2500.0,8.0,12.0,4.0,
596,19,2026-03-23 14:45:31,2026-03-23 14:48:33,2,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,89,2026-03-23 14:47:28,2026-03-23 14:50:49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,4.0,5.0,3.0,4.0,80.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,1.0,35.0,56.0,3.0,1000.0,2.0,1.0,4.0,
598,3,2026-03-23 14:51:31,2026-03-23 14:51:45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,89,2026-03-23 14:54:58,2026-03-23 15:02:44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,7.0,1.0,50.0,4.0,90.0,35.0,1.0,900.0,8.0,10.0,4.0,
600,89,2026-03-23 14:56:16,2026-03-23 15:07:06,3,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,40.0,2.0,130.0,60.0,1.0,900.0,3.0,10.0,4.0,
601,79,2026-03-23 14:58:48,2026-03-23 15:02:10,2,,,,,,,,,,-100000000000.0,-60.0,-100.0,-50.0,50.0,100.0,200.0,500.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
602,79,2026-03-23 15:00:37,2026-03-23 15:05:14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,
603,89,2026-03-23 15:01:04,2026-03-23 15:08:15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,-6.0,-5.0,-3.0,0.0,2.0,-2.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,40.0,2.0,120.0,66.0,3.0,1500.0,4.0,16.0,3.0,
604,89,2026-03-23 15:05:18,2026-03-23 15:09:07,3,,,,,,,,,,,,,,,,,,,9.0,7.0,8.0,0.0,3.0,5.0,5.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,45.0,1.0,45.0,52.0,3.0,1200.0,5.0,10.0,6.0,
605,89,2026-03-23 15:07:00,2026-03-23 15:14:40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,40.0,4.0,160.0,27.0,1.0,2600.0,7.0,10.0,2.0,
606,89,2026-03-23 15:09:47,2026-03-23 15:16:07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,20.0,1.0,40.0,41.0,3.0,2750.0,7.0,1.0,3.0,
607,89,2026-03-23 15:10:34,2026-03-23 15:16:33,3,,,,,,,,,,,,,,,,,,,-100.0,-5.0,-50.0,-2.0,-1.0,20.0,40.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,45.0,2.0,130.0,66.0,1.0,3000.0,8.0,10.0,4.0,
608,89,2026-03-23 15:11:54,2026-03-23 15:15:25,2,,,,,,,,,,0.0,0.0,20.0,70.0,100.0,100.0,100.0,60.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,3.0,90.0,52.0,3.0,3000.0,7.0,1.0,5.0,
